join,codice,st,t_ele,f_elet,dt_ele,l_terr,area,cod_com,desc_com,cod_prov,desc_prov,ele_m,ele_f,ele_t,vot_m,vot_f,vot_t,perc_vot,sz_perv,sz_tot,fine_rip,sk_bianche,sk_nulle,sk_contestate,tot_vot_lis,non_valid,dt_agg,data_prec_elez,circ_sto,reg_sto,prov_sto,comu_sto,tipo_tras,NR.,DESCRIZIONE COMUNE,SIGLA,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE,pref_silvia,pref_marcello,dati_presenti
540100,2050540100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,100,BARBONA,54,PADOVA,295,288,583,220,199,419,"71,87",2,2,N,29,23,0,367,,20240610012319.0,20190526000000.0,2.0,5.0,54.0,100.0,SZ,515,BARBONA,PD,1050540100,28010,A637,1,0,1
930060,2060930060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BARCIS,93,PORDENONE,120,119,239,50,48,98,"41,00",1,1,N,1,7,0,90,,20240610004807.0,20190526000000.0,2.0,6.0,93.0,60.0,SZ,517,BARCIS,PN,1060930060,93006,A640,0,0,1
560020,2080560020,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,20,BARDI,56,PARMA,1430,1346,2776,440,371,811,"29,21",4,4,N,9,31,0,771,,20240610004158.0,20190526000000.0,2.0,8.0,56.0,20.0,SZ,520,BARDI,PR,1080560020,34002,A646,2,1,1
890060,2050890060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BARDOLINO,89,VERONA,2728,2849,5577,1908,1965,3873,"69,45",7,7,N,122,128,0,3623,,20240610044925.0,20190526000000.0,2.0,5.0,89.0,60.0,CO,522,BARDOLINO,VR,1050890060,23006,A650,0,0,1
130030,2080130030,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,30,BARICELLA,13,BOLOGNA,2621,2676,5297,1729,1694,3423,"64,62",7,7,N,76,111,0,3236,,20240610013321.0,20190526000000.0,2.0,8.0,13.0,30.0,CO,535,BARICELLA,BO,1080130030,37003,A665,9,5,1
830100,2040830100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,100,BASELGA DI PINE',83,TRENTO,2284,2317,4601,989,942,1931,"41,97",4,4,N,20,75,0,1836,,20240610025022.0,20190526000000.0,2.0,4.0,83.0,100.0,SZ,556,BASELGA DI PINE',TN,1040830100,22009,A694,5,2,1
850090,2060850090,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,90,BASILIANO,85,UDINE,2317,2351,4668,1459,1480,2939,"62,96",8,8,N,115,115,0,2709,,20240610050027.0,20190526000000.0,2.0,6.0,85.0,90.0,SZ,561,BASILIANO,UD,1060850090,30009,A700,3,0,1
900120,2050900120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,120,BASSANO DEL GRAPPA,90,VICENZA,17902,19326,37228,10261,11227,21488,"57,72",41,41,N,400,523,0,20565,,20240610045149.0,20190526000000.0,2.0,5.0,90.0,120.0,CO,563,BASSANO DEL GRAPPA,VI,1050900120,24012,A703,42,18,1
500010,2080500010,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,10,BASTIGLIA,50,MODENA,1596,1564,3160,1008,1037,2045,"64,72",4,4,N,55,74,0,1916,,20240610045003.0,20190526000000.0,2.0,8.0,50.0,10.0,SZ,571,BASTIGLIA,MO,1080500010,36001,A713,8,0,1
540110,2050540110,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,110,BATTAGLIA TERME,54,PADOVA,1500,1641,3141,973,1030,2003,"63,77",4,4,N,63,60,0,1880,,20240610092428.0,20190526000000.0,2.0,5.0,54.0,110.0,SZ,572,BATTAGLIA TERME,PD,1050540110,28011,A714,13,6,1
830110,2040830110,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,110,BEDOLLO,83,TRENTO,664,657,1321,331,304,635,"48,07",2,2,N,7,24,0,604,,20240610045431.0,20190526000000.0,2.0,4.0,83.0,110.0,SZ,582,BEDOLLO,TN,1040830110,22011,A730,2,0,1
560030,2080560030,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,30,BEDONIA,56,PARMA,1667,1742,3409,915,916,1831,"53,71",6,6,N,78,113,0,1640,,20240610024121.0,20190526000000.0,2.0,8.0,56.0,30.0,SZ,583,BEDONIA,PR,1080560030,34003,A731,0,1,1
890070,2050890070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,70,BELFIORE,89,VERONA,1408,1412,2820,688,652,1340,"47,52",3,3,N,6,36,0,1298,,20240610013647.0,20190526000000.0,2.0,5.0,89.0,70.0,CO,589,BELFIORE,VR,1050890070,23007,A737,1,0,1
1010010,2081010010,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,10,BELLARIA-IGEA MARINA,101,RIMINI,7408,7742,15150,4800,4961,9761,"64,43",16,16,N,277,299,0,9185,,20240610045717.0,20190526000000.0,2.0,8.0,101.0,10.0,SZ,599,BELLARIA-IGEA MARINA,RN,1081010010,99001,A747,30,23,1
100060,2050100060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BELLUNO,10,BELLUNO,15489,16782,32271,6699,7200,13899,"43,07",34,34,N,90,303,2,13504,,20240610031327.0,20190526000000.0,2.0,5.0,10.0,60.0,SZ,607,BELLUNO,BL,1050100060,25006,A757,54,25,1
130050,2080130050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,50,BENTIVOGLIO,13,BOLOGNA,2190,2224,4414,1394,1420,2814,"63,75",5,5,N,60,79,0,2675,,20240610024057.0,20190526000000.0,2.0,8.0,13.0,50.0,CO,631,BENTIVOGLIO,BO,1080130050,37005,A785,8,7,1
560040,2080560040,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,40,BERCETO,56,PARMA,1001,912,1913,673,584,1257,"65,71",4,4,N,65,67,0,1125,,20240610024430.0,20190526000000.0,2.0,8.0,56.0,40.0,SZ,634,BERCETO,PR,1080560040,34004,A788,3,2,1
710060,2050710060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BERGANTINO,71,ROVIGO,1144,1166,2310,663,671,1334,"57,75",3,3,N,60,50,0,1224,,20240610024119.0,20190526000000.0,2.0,5.0,71.0,60.0,CO,640,BERGANTINO,RO,1050710060,29006,A795,0,0,1
320020,2080320020,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,20,BERTINORO,32,FORLI'-CESENA,4339,4516,8855,2350,2307,4657,"52,59",10,10,N,29,128,0,4500,,20240610024358.0,20190526000000.0,2.0,8.0,32.0,20.0,SZ,648,BERTINORO,FC,1080320020,40003,A809,15,3,1
850100,2060850100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,100,BERTIOLO,85,UDINE,1180,1262,2442,518,556,1074,"43,98",4,4,N,9,26,0,1039,,20240610013814.0,20190526000000.0,2.0,6.0,85.0,100.0,SZ,649,BERTIOLO,UD,1060850100,30010,A810,1,0,1
830130,2040830130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,BESENELLO,83,TRENTO,1471,1420,2891,548,550,1098,"37,98",2,2,N,8,51,0,1039,,20240610023646.0,20190526000000.0,2.0,4.0,83.0,130.0,SZ,659,BESENELLO,TN,1040830130,22013,A821,0,1,1
610030,2080610030,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,30,BESENZONE,61,PIACENZA,387,395,782,240,237,477,"61,00",1,1,N,14,19,0,444,,20240610012814.0,20190526000000.0,2.0,8.0,61.0,30.0,SZ,660,BESENZONE,PC,1080610030,33003,A823,0,0,1
610040,2080610040,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,40,BETTOLA,61,PIACENZA,1307,1264,2571,597,539,1136,"44,19",4,4,N,12,42,0,1082,,20240610011706.0,20190526000000.0,2.0,8.0,61.0,40.0,SZ,664,BETTOLA,PC,1080610040,33004,A831,3,0,1
890080,2050890080,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,80,BEVILACQUA,89,VERONA,752,707,1459,320,286,606,"41,54",2,2,N,6,26,0,574,,20240610020612.0,20190526000000.0,2.0,5.0,89.0,80.0,CO,669,BEVILACQUA,VR,1050890080,23008,A837,2,1,1
680040,2080680040,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,40,BIBBIANO,68,REGGIO NELL' EMILIA,4060,4133,8193,2361,2437,4798,"58,56",7,7,N,118,157,0,4523,,20240610052304.0,20190526000000.0,2.0,8.0,68.0,40.0,SZ,679,BIBBIANO,RE,1080680040,35004,A850,15,7,1
850110,2060850110,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,110,BICINICCO,85,UDINE,922,926,1848,530,523,1053,"56,98",2,2,N,42,48,0,963,,20240610025047.0,20190526000000.0,2.0,6.0,85.0,110.0,SZ,684,BICINICCO,UD,1060850110,30011,A855,0,0,1
830150,2040830150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,BIENO,83,TRENTO,202,225,427,92,88,180,"42,15",1,1,N,0,4,0,176,,20240610005809.0,20190526000000.0,2.0,4.0,83.0,150.0,SZ,688,BIENO,TN,1040830150,22015,A863,0,0,1
830170,2040830170,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,170,BLEGGIO SUPERIORE,83,TRENTO,671,665,1336,306,272,578,"43,26",2,2,N,7,19,0,552,,20240610025025.0,20190526000000.0,2.0,4.0,83.0,170.0,SZ,712,BLEGGIO SUPERIORE,TN,1040830170,22017,A902,1,0,1
540120,2050540120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,120,BOARA PISANI,54,PADOVA,1053,1037,2090,524,465,989,"47,32",3,3,N,10,22,0,957,,20240610024930.0,20190526000000.0,2.0,5.0,54.0,120.0,SZ,718,BOARA PISANI,PD,1050540120,28012,A906,1,0,1
610050,2080610050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,50,BOBBIO,61,PIACENZA,1616,1696,3312,1120,1088,2208,"66,67",5,5,N,99,77,0,2032,,20240610023247.0,20190526000000.0,2.0,8.0,61.0,50.0,SZ,719,BOBBIO,PC,1080610050,33005,A909,0,4,1
830180,2040830180,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,180,BOCENAGO,83,TRENTO,170,168,338,94,74,168,"49,70",1,1,N,3,1,0,164,,20240610010800.0,20190526000000.0,2.0,4.0,83.0,180.0,SZ,724,BOCENAGO,TN,1040830180,22018,A916,0,0,1
130060,2080130060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BOLOGNA,13,BOLOGNA,143477,159430,302907,82081,91558,173639,"57,32",445,445,N,748,2445,5,170441,,20240610045346.0,20190526000000.0,2.0,8.0,13.0,60.0,SZ,737,BOLOGNA,BO,1080130060,37006,A944,1573,1102,1
900130,2050900130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,BOLZANO VICENTINO,90,VICENZA,2852,2812,5664,1356,1287,2643,"46,66",6,6,N,24,66,0,2553,,20240610045642.0,20190526000000.0,2.0,5.0,90.0,130.0,CO,745,BOLZANO VICENTINO,VI,1050900130,24013,A954,4,0,1
140050,2040140050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,50,BOLZANO/BOZEN,14,BOLZANO,37805,41899,79704,18420,20583,39003,"48,93",80,80,N,211,785,5,38002,,20240610045226.0,20190526000000.0,2.0,4.0,14.0,50.0,CO,746,BOLZANO/BOZEN,BZ,1040140050,21008,A952,65,44,1
500020,2080500020,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,20,BOMPORTO,50,MODENA,3905,3923,7828,2003,2018,4021,"51,37",8,8,N,47,118,0,3856,,20240610021320.0,20190526000000.0,2.0,8.0,50.0,20.0,SZ,751,BOMPORTO,MO,1080500020,36002,A959,20,6,1
890090,2050890090,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,90,BONAVIGO,89,VERONA,947,884,1831,366,327,693,"37,85",2,2,N,10,19,0,664,,20240610004503.0,20190526000000.0,2.0,5.0,89.0,90.0,CO,756,BONAVIGO,VR,1050890090,23009,A964,3,2,1
290030,2080290030,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,30,BONDENO,29,FERRARA,5381,5692,11073,2801,2916,5717,"51,63",18,18,N,54,144,0,5519,,20240610014751.0,20190526000000.0,2.0,8.0,29.0,30.0,CO,757,BONDENO,FE,1080290030,38003,A965,10,2,1
830201,2040830201,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,201,BONDONE,83,TRENTO,293,285,578,130,134,264,"45,67",2,2,N,3,8,0,253,,20240610025141.0,20190526000000.0,2.0,4.0,83.0,201.0,SZ,758,BONDONE,TN,1040830201,22021,A968,0,0,1
100070,2050100070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,70,BORCA DI CADORE,10,BELLUNO,349,356,705,148,135,283,"40,14",1,1,N,2,4,0,277,,20240610014042.0,20190526000000.0,2.0,5.0,10.0,70.0,SZ,769,BORCA DI CADORE,BL,1050100070,25007,A982,0,0,1
850120,2060850120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,120,BORDANO,85,UDINE,357,364,721,142,139,281,"38,97",2,2,N,2,19,0,260,,20240610023846.0,20190526000000.0,2.0,6.0,85.0,120.0,SZ,770,BORDANO,UD,1060850120,30012,A983,2,0,1
560050,2080560050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,50,BORE,56,PARMA,400,343,743,249,212,461,"62,05",2,2,N,36,21,0,404,,20240610014455.0,20190526000000.0,2.0,8.0,56.0,50.0,SZ,773,BORE,PR,1080560050,34005,A987,0,0,1
680050,2080680050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,50,BORETTO,68,REGGIO NELL' EMILIA,2252,2284,4536,1120,1200,2320,"51,15",5,5,N,61,95,0,2164,,20240610023443.0,20190526000000.0,2.0,8.0,68.0,50.0,SZ,774,BORETTO,RE,1080680050,35005,A988,7,5,1
320030,2080320030,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,30,BORGHI,32,FORLI'-CESENA,1194,1148,2342,731,700,1431,"61,10",3,3,N,31,53,0,1347,,20240610013824.0,20190526000000.0,2.0,8.0,32.0,30.0,SZ,783,BORGHI,FC,1080320030,40004,B001,1,0,1
830204,2040830204,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,204,BORGO CHIESE,83,TRENTO,849,817,1666,391,364,755,"45,32",3,3,N,12,17,0,726,,20240610045029.0,20190526000000.0,2.0,4.0,83.0,204.0,SZ,788,BORGO CHIESE,TN,1040830204,22238,M352,2,0,1
830205,2040830205,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,205,BORGO D'ANAUNIA,83,TRENTO,1021,967,1988,461,406,867,"43,61",3,3,N,12,26,0,829,,20240610020715.0,,,,,,SZ,790,BORGO D'ANAUNIA,TN,1040830205,22252,M429,1,1,1
830207,2040830207,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,207,BORGO LARES,83,TRENTO,318,303,621,159,134,293,"47,18",1,1,N,6,5,0,282,,20240610003324.0,20190526000000.0,2.0,4.0,83.0,207.0,SZ,792,BORGO LARES,TN,1040830207,22239,M353,0,0,1
130070,2080130070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,70,BORGO TOSSIGNANO,13,BOLOGNA,1243,1245,2488,808,836,1644,"66,08",4,4,N,76,66,0,1502,,20240610051509.0,20190526000000.0,2.0,8.0,13.0,70.0,CO,803,BORGO TOSSIGNANO,BO,1080130070,37007,B044,9,7,1
560060,2080560060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BORGO VAL DI TARO,56,PARMA,3332,3406,6738,1438,1370,2808,"41,67",11,11,N,24,94,0,2690,,20240610011220.0,20190526000000.0,2.0,8.0,56.0,60.0,SZ,804,BORGO VAL DI TARO,PR,1080560060,34006,B042,1,3,1
100075,2050100075,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,75,BORGO VALBELLUNA,10,BELLUNO,7404,7697,15101,3458,3606,7064,"46,78",14,14,N,233,344,20,6467,,20240610051247.0,20190526000000.0,2.0,5.0,10.0,75.0,SZ,805,BORGO VALBELLUNA,BL,1050100075,25074,M421,6,4,1
830210,2040830210,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,210,BORGO VALSUGANA,83,TRENTO,3329,3477,6806,1346,1467,2813,"41,33",6,6,N,21,72,0,2720,,20240610045207.0,20190526000000.0,2.0,4.0,83.0,210.0,SZ,806,BORGO VALSUGANA,TN,1040830210,22022,B006,2,7,1
540125,2050540125,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,125,BORGO VENETO,54,PADOVA,3046,3025,6071,1323,1304,2627,"43,27",7,7,N,23,77,0,2527,,20240610024639.0,20190526000000.0,2.0,5.0,54.0,125.0,SZ,808,BORGO VENETO,PD,1050540125,28107,M402,7,1,1
610060,2080610060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BORGONOVO VAL TIDONE,61,PIACENZA,2939,2919,5858,1388,1289,2677,"45,70",7,7,N,27,78,0,2572,,20240610021257.0,20190526000000.0,2.0,8.0,61.0,60.0,SZ,820,BORGONOVO VAL TIDONE,PC,1080610060,33006,B025,6,2,1
540130,2050540130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,BORGORICCO,54,PADOVA,3767,3772,7539,2309,2256,4565,"60,55",9,9,N,154,187,0,4224,,20240610051827.0,20190526000000.0,2.0,5.0,54.0,130.0,SZ,823,BORGORICCO,PD,1050540130,28013,B031,2,4,1
840040,2050840040,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,40,BORSO DEL GRAPPA,84,TREVISO,2555,2517,5072,1184,1128,2312,"45,58",5,5,N,14,59,0,2239,,20240610011343.0,20190526000000.0,2.0,5.0,84.0,40.0,SZ,835,BORSO DEL GRAPPA,TV,1050840040,26004,B061,2,2,1
710070,2050710070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,70,BOSARO,71,ROVIGO,509,542,1051,345,346,691,"65,75",2,2,N,31,40,0,620,,20240610045128.0,20190526000000.0,2.0,5.0,71.0,70.0,CO,841,BOSARO,RO,1050710070,29007,B069,0,0,1
890100,2050890100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,100,BOSCHI SANT'ANNA,89,VERONA,605,614,1219,392,382,774,"63,49",2,2,N,16,21,0,737,,20240610025147.0,20190526000000.0,2.0,5.0,89.0,100.0,CO,842,BOSCHI SANT'ANNA,VR,1050890100,23010,B070,0,0,1
890110,2050890110,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,110,BOSCO CHIESANUOVA,89,VERONA,1599,1378,2977,1081,981,2062,"69,26",4,4,N,56,68,0,1938,,20240610045052.0,20190526000000.0,2.0,5.0,89.0,110.0,CO,843,BOSCO CHIESANUOVA,VR,1050890110,23011,B073,3,2,1
540140,2050540140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,BOVOLENTA,54,PADOVA,1473,1512,2985,678,699,1377,"46,13",4,4,N,10,33,0,1334,,20240610045645.0,20190526000000.0,2.0,5.0,54.0,140.0,SZ,868,BOVOLENTA,PD,1050540140,28014,B106,2,0,1
890120,2050890120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,120,BOVOLONE,89,VERONA,6139,6179,12318,2679,2607,5286,"42,91",13,13,N,28,151,0,5107,,20240610010610.0,20190526000000.0,2.0,5.0,89.0,120.0,CO,869,BOVOLONE,VR,1050890120,23012,B107,5,1,1
140060,2040140060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BRAIES/PRAGS,14,BOLZANO,270,270,540,136,132,268,"49,63",1,1,N,10,1,7,250,,20240610023612.0,20190526000000.0,2.0,4.0,14.0,60.0,CO,876,BRAIES/PRAGS,BZ,1040140060,21009,B116,1,0,1
840050,2050840050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,50,BREDA DI PIAVE,84,TREVISO,3549,3560,7109,1501,1467,2968,"41,75",7,7,N,22,88,0,2858,,20240610004203.0,20190526000000.0,2.0,5.0,84.0,50.0,SZ,884,BREDA DI PIAVE,TV,1050840050,26005,B128,14,5,1
900140,2050900140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,BREGANZE,90,VICENZA,3667,3964,7631,2294,2433,4727,"61,94",8,8,N,119,146,0,4462,,20240610045007.0,20190526000000.0,2.0,5.0,90.0,140.0,CO,885,BREGANZE,VI,1050900140,24014,B132,6,5,1
900150,2050900150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,BRENDOLA,90,VICENZA,2848,2889,5737,1362,1379,2741,"47,78",6,6,N,20,70,0,2651,,20240610044829.0,20190526000000.0,2.0,5.0,90.0,150.0,CO,891,BRENDOLA,VI,1050900150,24015,B143,2,3,1
140070,2040140070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,70,BRENNERO/BRENNER,14,BOLZANO,878,796,1674,430,387,817,"48,81",3,3,N,10,11,0,796,,20240609235850.0,20190526000000.0,2.0,4.0,14.0,70.0,CO,893,BRENNERO/BRENNER,BZ,1040140070,21010,B145,0,1,1
890130,2050890130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,BRENTINO BELLUNO,89,VERONA,552,532,1084,432,414,846,"78,04",1,1,N,42,34,0,770,,20240610045453.0,20190526000000.0,2.0,5.0,89.0,130.0,CO,896,BRENTINO BELLUNO,VR,1050890130,23013,B152,1,0,1
830240,2040830240,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,240,BRENTONICO,83,TRENTO,1794,1793,3587,867,840,1707,"47,59",4,4,N,15,43,0,1649,,20240610023705.0,20190526000000.0,2.0,4.0,83.0,240.0,SZ,897,BRENTONICO,TN,1040830240,22025,B153,0,0,1
890140,2050890140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,BRENZONE SUL GARDA,89,VERONA,955,1092,2047,718,788,1506,"73,57",2,2,N,60,37,0,1409,,20240610013314.0,20190526000000.0,2.0,5.0,89.0,140.0,CO,898,BRENZONE SUL GARDA,VR,1050890140,23014,B154,1,1,1
680060,2080680060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,BRESCELLO,68,REGGIO NELL' EMILIA,2273,2274,4547,991,962,1953,"42,95",5,5,N,11,57,0,1885,,20240610023304.0,20190526000000.0,2.0,8.0,68.0,60.0,SZ,899,BRESCELLO,RE,1080680060,35006,B156,5,2,1
830250,2040830250,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,250,BRESIMO,83,TRENTO,123,119,242,44,43,87,"35,95",1,1,N,7,2,0,78,,20240610002450.0,20190526000000.0,2.0,4.0,83.0,250.0,SZ,901,BRESIMO,TN,1040830250,22026,B158,0,0,1
140080,2040140080,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,80,BRESSANONE/BRIXEN,14,BOLZANO,8196,8783,16979,4094,4528,8622,"50,78",22,22,N,91,154,1,8376,,20240610014234.0,20190526000000.0,2.0,4.0,14.0,80.0,CO,903,BRESSANONE/BRIXEN,BZ,1040140080,21011,B160,18,8,1
900160,2050900160,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,160,BRESSANVIDO,90,VICENZA,1394,1385,2779,790,809,1599,"57,54",4,4,N,52,74,0,1473,,20240610044933.0,20190526000000.0,2.0,5.0,90.0,160.0,CO,904,BRESSANVIDO,VI,1050900160,24016,B161,0,0,1
660040,2080660040,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,40,BRISIGHELLA,66,RAVENNA,2969,2956,5925,2018,2004,4022,"67,88",10,10,N,102,119,0,3801,,20240610023340.0,20190526000000.0,2.0,8.0,66.0,40.0,SZ,922,BRISIGHELLA,RA,1080660040,39004,B188,2,3,1
900170,2050900170,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,170,BROGLIANO,90,VICENZA,1725,1718,3443,807,841,1648,"47,87",4,4,N,14,48,0,1586,,20240610045056.0,20190526000000.0,2.0,5.0,90.0,170.0,CO,928,BROGLIANO,VI,1050900170,24017,B196,1,1,1
140090,2040140090,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,90,BRONZOLO/BRANZOLL,14,BOLZANO,1140,1109,2249,573,526,1099,"48,87",2,2,N,6,50,0,1043,,20240610021125.0,20190526000000.0,2.0,4.0,14.0,90.0,CO,934,BRONZOLO/BRANZOLL,BZ,1040140090,21012,B203,1,3,1
540150,2050540150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,BRUGINE,54,PADOVA,2896,2956,5852,2060,2040,4100,"70,06",6,6,N,117,167,0,3816,,20240610045954.0,20190526000000.0,2.0,5.0,54.0,150.0,SZ,940,BRUGINE,PD,1050540150,28015,B213,6,3,1
930070,2060930070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,70,BRUGNERA,93,PORDENONE,3940,4020,7960,1814,1732,3546,"44,55",9,9,N,18,120,0,3408,,20240610045442.0,20190526000000.0,2.0,6.0,93.0,70.0,SZ,942,BRUGNERA,PN,1060930070,93007,B215,2,2,1
140100,2040140100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,100,BRUNICO/BRUNECK,14,BOLZANO,6354,6732,13086,2986,3200,6186,"47,27",14,14,N,118,100,2,5966,,20240610023530.0,20190526000000.0,2.0,4.0,14.0,100.0,CO,947,BRUNICO/BRUNECK,BZ,1040140100,21013,B220,1,0,1
930080,2060930080,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,80,BUDOIA,93,PORDENONE,1129,1134,2263,676,657,1333,"58,90",3,3,N,35,53,0,1245,,20240610054542.0,20190526000000.0,2.0,6.0,93.0,80.0,SZ,966,BUDOIA,PN,1060930080,93008,B247,1,0,1
130080,2080130080,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,80,BUDRIO,13,BOLOGNA,7317,7572,14889,4116,4187,8303,"55,77",17,17,N,61,207,0,8035,,20240610045318.0,20190526000000.0,2.0,8.0,13.0,80.0,CO,968,BUDRIO,BO,1080130080,37008,B249,43,57,1
850130,2060850130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,BUJA,85,UDINE,2925,3142,6067,1192,1197,2389,"39,38",7,7,N,24,78,0,2287,,20240610020745.0,20190526000000.0,2.0,6.0,85.0,130.0,SZ,974,BUJA,UD,1060850130,30013,B259,4,4,1
560070,2080560070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,70,BUSSETO,56,PARMA,2662,2735,5397,1289,1245,2534,"46,95",7,7,N,17,62,0,2455,,20240610020637.0,20190526000000.0,2.0,8.0,56.0,70.0,SZ,999,BUSSETO,PR,1080560070,34007,B293,6,0,1
890150,2050890150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,BUSSOLENGO,89,VERONA,7745,8166,15911,3793,3956,7749,"48,70",16,16,N,48,156,0,7545,,20240610014856.0,20190526000000.0,2.0,5.0,89.0,150.0,CO,1002,BUSSOLENGO,VR,1050890150,23015,B296,20,11,1
